開催日,レース名,距離,地肌,クラス,通時
2009/12/20,2歳新馬,1800,芝,新馬,o.未勝利
2009/12/20,2歳500万下,1200,ダ,500万,9.1勝
2009/12/20,3歳以上500万下,1800,ダ,500万,9.1勝
2009/12/20,猪名川特別(1000万下),1800,芝,1000万,8.2勝
2009/12/20,サンタクロースS(1600万下),1800,ダ,1600万,7.3勝
2009/12/20,阪神C(G2),1400,芝,G2,2.G2
2009/12/20,3歳以上1000万下,1400,ダ,1000万,8.2勝
2009/12/19,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/12/19,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/12/19,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/12/19,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2009/12/19,2歳新馬,1600,芝,新馬,o.未勝利
2009/12/19,2歳新馬,1800,ダ,新馬,o.未勝利
2009/12/19,3歳以上500万下,1200,ダ,500万,9.1勝
2009/12/19,3歳以上1000万下,1200,ダ,1000万,8.2勝
2009/12/19,ひいらぎ賞(500万下),1600,芝,500万,9.1勝
2009/12/19,仲冬S(1600万下),1200,ダ,1600万,7.3勝
2009/12/19,ディセンバーS(OP),1800,芝,OP,6.OP
2009/12/19,3歳以上1000万下,1600,芝,1000万,8.2勝
2009/12/19,2歳未勝利,1700,ダ,未勝利,o.未勝利
2009/12/19,3歳以上500万下,1000,ダ,500万,9.1勝
2009/12/19,3歳以上500万下,1700,ダ,500万,9.1勝
2009/12/19,2歳未勝利,1200,芝,未勝利,o.未勝利
2009/12/19,3歳以上500万下,1000,ダ,500万,9.1勝
2009/12/19,3歳以上500万下,1700,ダ,500万,9.1勝
2009/12/19,3歳以上500万下,2300,ダ,500万,9.1勝
2009/12/19,3歳以上500万下,2000,芝,500万,9.1勝
2009/12/19,3歳以上500万下,1700,ダ,500万,9.1勝
2009/12/19,つわぶき賞(500万下),1200,芝,500万,9.1勝
2009/12/19,愛知杯(G3),2000,芝,G3,3.G3
2009/12/19,天竜川特別(1000万下),2500,芝,1000万,8.2勝
2009/12/19,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/12/19,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/12/19,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/12/19,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/12/19,2歳未勝利,2000,芝,未勝利,o.未勝利
2009/12/19,2歳新馬,1400,芝,新馬,o.未勝利
2009/12/19,2歳新馬,1800,ダ,新馬,o.未勝利
2009/12/19,3歳以上500万下,2400,芝,500万,9.1勝
2009/12/19,クリスマスキャロル賞(1000万下),1400,芝,1000万,8.2勝
2009/12/19,逆瀬川S(1600万下),1800,芝,1600万,7.3勝
2009/12/19,ギャラクシーS(OP),1400,ダ,OP,6.OP
2009/12/19,3歳以上1000万下,1800,ダ,1000万,8.2勝
2009/12/13,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/12/13,2歳未勝利,1200,芝,未勝利,o.未勝利
2009/12/13,2歳未勝利,1800,芝,未勝利,o.未勝利
2009/12/13,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2009/12/13,2歳新馬,1200,ダ,新馬,o.未勝利
2009/12/13,2歳新馬,2000,芝,新馬,o.未勝利
2009/12/13,2歳500万下,1800,ダ,500万,9.1勝
2009/12/13,3歳以上500万下,1200,ダ,500万,9.1勝
2009/12/13,舞浜特別(1000万下),1800,ダ,1000万,8.2勝
2009/12/13,美浦S(1600万下),1800,芝,1600万,7.3勝
2009/12/13,カペラS(G3),1200,ダ,G3,3.G3
2009/12/13,3歳以上1000万下,1600,芝,1000万,8.2勝
2009/12/13,2歳未勝利,1700,ダ,未勝利,o.未勝利
2009/12/13,2歳新馬,1700,ダ,新馬,o.未勝利
2009/12/13,3歳以上500万下,1000,ダ,500万,9.1勝
2009/12/13,2歳未勝利,2000,芝,未勝利,o.未勝利
2009/12/13,3歳以上500万下,1700,ダ,500万,9.1勝
2009/12/13,3歳以上500万下,1200,芝,500万,9.1勝
2009/12/13,3歳以上500万下,2300,ダ,500万,9.1勝
2009/12/13,3歳以上500万下,1800,芝,500万,9.1勝
2009/12/13,3歳以上500万下,1700,ダ,500万,9.1勝
2009/12/13,報知杯中京2歳S(OP),1800,芝,OP,6.OP
2009/12/13,豊明特別(1000万下),1800,芝,1000万,8.2勝
2009/12/13,伊吹山特別(1000万下),1200,芝,1000万,8.2勝
2009/12/13,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/12/13,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/12/13,2歳未勝利,1200,芝,未勝利,o.未勝利
2009/12/13,2歳新馬,1400,ダ,新馬,o.未勝利
2009/12/13,2歳新馬,1200,芝,新馬,o.未勝利
2009/12/13,3歳以上500万下,1800,ダ,500万,9.1勝
2009/12/13,3歳以上1000万下,1600,芝,1000万,8.2勝
2009/12/13,3歳以上1000万下,1800,ダ,1000万,8.2勝
2009/12/13,エリカ賞(500万下),2000,芝,500万,9.1勝
2009/12/13,オリオンS(1600万下),2400,芝,1600万,7.3勝
2009/12/13,阪神ジュベナイルF(G1),1600,芝,G1,1.G1
2009/12/13,御影S(1600万下),1400,ダ,1600万,7.3勝
2009/12/12,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/12/12,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/12/12,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/12/12,2歳未勝利,1800,芝,未勝利,o.未勝利
2009/12/12,2歳新馬,1800,ダ,新馬,o.未勝利
2009/12/12,2歳新馬,1600,芝,新馬,o.未勝利
2009/12/12,3歳以上500万下,2500,ダ,500万,9.1勝
2009/12/12,3歳以上1000万下,1800,ダ,1000万,8.2勝
2009/12/12,黒松賞(500万下),1200,芝,500万,9.1勝
2009/12/12,南総特別(1000万下),1200,ダ,1000万,8.2勝
2009/12/12,北総S(1600万下),1800,ダ,1600万,7.3勝
2009/12/12,3歳以上1000万下,2000,芝,1000万,8.2勝
2009/12/12,2歳未勝利,1700,ダ,未勝利,o.未勝利
2009/12/12,2歳未勝利,1000,ダ,未勝利,o.未勝利
2009/12/12,3歳以上500万下,1700,ダ,500万,9.1勝
2009/12/12,2歳新馬,2000,芝,新馬,o.未勝利
2009/12/12,3歳以上500万下,1700,ダ,500万,9.1勝
2009/12/12,3歳以上500万下,1000,ダ,500万,9.1勝
2009/12/12,3歳以上500万下,1700,ダ,500万,9.1勝
2009/12/12,3歳以上500万下,2500,芝,500万,9.1勝
2009/12/12,3歳以上500万下,1200,芝,500万,9.1勝
2009/12/12,鳴海特別(1000万下),1700,ダ,1000万,8.2勝
2009/12/12,中日新聞杯(G3),2000,芝,G3,3.G3
2009/12/12,揖斐川特別(500万下),2000,芝,500万,9.1勝
2009/12/12,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/12/12,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/12/12,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/12/12,2歳未勝利,1800,芝,未勝利,o.未勝利
2009/12/12,2歳新馬,1600,芝,新馬,o.未勝利
2009/12/12,2歳500万下,1400,芝,500万,9.1勝
2009/12/12,3歳以上500万下,1400,ダ,500万,9.1勝
2009/12/12,三木ホースランドJS(OP),3900,障,OP,6.OP
2009/12/12,境港特別(1000万下),2200,芝,1000万,8.2勝
2009/12/12,六甲アイランドS(1600万下),1400,芝,1600万,7.3勝
2009/12/12,ベテルギウスS(OP),2000,ダ,OP,6.OP
2009/12/12,3歳以上1000万下,1200,ダ,1000万,8.2勝
2009/12/06,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/12/06,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/12/06,2歳未勝利,2000,芝,未勝利,o.未勝利
2009/12/06,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2009/12/06,2歳新馬,1800,ダ,新馬,o.未勝利
2009/12/06,2歳新馬,1200,芝,新馬,o.未勝利
2009/12/06,2歳500万下,1200,ダ,500万,9.1勝
2009/12/06,3歳以上1000万下,1800,ダ,1000万,8.2勝
2009/12/06,クリスマスローズS(OP),1200,芝,OP,6.OP
2009/12/06,アクアラインS(1600万下),1200,ダ,1600万,7.3勝
2009/12/06,ターコイズS(OP),1600,芝,OP,6.OP
2009/12/06,3歳以上1000万下,2500,芝,1000万,8.2勝
2009/12/06,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/12/06,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/12/06,2歳未勝利,1400,芝,未勝利,o.未勝利
2009/12/06,2歳未勝利,1800,芝,未勝利,o.未勝利
2009/12/06,2歳新馬,1800,ダ,新馬,o.未勝利
2009/12/06,2歳新馬,2000,芝,新馬,o.未勝利
2009/12/06,3歳以上500万下,1200,ダ,500万,9.1勝
2009/12/06,3歳以上1000万下,1400,ダ,1000万,8.2勝
2009/12/06,千両賞(500万下),1600,芝,500万,9.1勝
2009/12/06,ゴールデンブーツT(1000万下),2000,芝,1000万,8.2勝
2009/12/06,ジャパンカップダート(G1),1800,ダ,G1,1.G1
2009/12/06,ゴールデンホイップT(1600万下),1600,芝,1600万,7.3勝
2009/12/05,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/12/05,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/12/05,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/12/05,2歳新馬,1200,ダ,新馬,o.未勝利
2009/12/05,2歳新馬,1800,芝,新馬,o.未勝利
2009/12/05,3歳以上500万下,1800,ダ,500万,9.1勝
2009/12/05,3歳以上1000万下,1200,ダ,1000万,8.2勝
2009/12/05,3歳以上1000万下,1200,芝,1000万,8.2勝
2009/12/05,イルミネーションJS(OP),3570,障,OP,6.OP
2009/12/05,葉牡丹賞(500万下),2000,芝,500万,9.1勝
2009/12/05,ステイヤーズS(G2),3600,芝,G2,2.G2
2009/12/05,市川S(1600万下),1200,芝,1600万,7.3勝
2009/12/05,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/12/05,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/12/05,2歳未勝利,2000,芝,未勝利,o.未勝利
2009/12/05,障害3歳以上未勝利,2970,障,未勝利,o.未勝利
2009/12/05,2歳新馬,1400,ダ,新馬,o.未勝利
2009/12/05,2歳新馬,1400,芝,新馬,o.未勝利
2009/12/05,3歳以上500万下,1800,芝,500万,9.1勝
2009/12/05,3歳以上1000万下,2000,ダ,1000万,8.2勝
2009/12/05,ポインセチア賞(500万下),1400,ダ,500万,9.1勝
2009/12/05,ゴールデンサドルT(1000万下),1400,芝,1000万,8.2勝
2009/12/05,鳴尾記念(G3),1800,芝,G3,3.G3
2009/12/05,ゴールデンスパーT(1600万下),1800,ダ,1600万,7.3勝
2009/11/29,2歳未勝利,1600,ダ,未勝利,o.未勝利
2009/11/29,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/11/29,2歳未勝利,1800,芝,未勝利,o.未勝利
2009/11/29,2歳新馬,1600,ダ,新馬,o.未勝利
2009/11/29,2歳新馬,2000,芝,新馬,o.未勝利
2009/11/29,3歳以上500万下,2400,芝,500万,9.1勝
2009/11/29,ベゴニア賞(500万下),1600,芝,500万,9.1勝
2009/11/29,シャングリラ賞(1000万下),1600,ダ,1000万,8.2勝
2009/11/29,ウェルカムS(1600万下),2000,芝,1600万,7.3勝
2009/11/29,ジャパンC(G1),2400,芝,G1,1.G1
2009/11/29,アプローズ賞(1000万下),1600,芝,1000万,8.2勝
2009/11/29,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/11/29,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/11/29,2歳未勝利,1200,芝,未勝利,o.未勝利
2009/11/29,障害3歳以上OP,3170,障,OP,6.OP
2009/11/29,2歳未勝利,1800,芝,未勝利,o.未勝利
2009/11/29,2歳新馬,1600,芝,新馬,o.未勝利
2009/11/29,3歳以上500万下,1800,ダ,500万,9.1勝
2009/11/29,3歳以上500万下,2200,芝,500万,9.1勝
2009/11/29,白菊賞(500万下),1600,芝,500万,9.1勝
2009/11/29,北國新聞杯(1000万下),1800,ダ,1000万,8.2勝
2009/11/29,太秦S(OP),1200,ダ,OP,6.OP
2009/11/29,3歳以上1000万下,1200,芝,1000万,8.2勝
2009/11/28,2歳未勝利,1600,ダ,未勝利,o.未勝利
2009/11/28,2歳未勝利,1400,芝,未勝利,o.未勝利
2009/11/28,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/11/28,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2009/11/28,2歳新馬,1400,芝,新馬,o.未勝利
2009/11/28,2歳新馬,1600,芝,新馬,o.未勝利
2009/11/28,2歳500万下,1600,ダ,500万,9.1勝
2009/11/28,3歳以上500万下,1600,ダ,500万,9.1勝
2009/11/28,セレブレイション賞(1000万下),1400,芝,1000万,8.2勝
2009/11/28,オリエンタル賞(1000万下),2000,芝,1000万,8.2勝
2009/11/28,キャピタルS(OP),1600,芝,OP,6.OP
2009/11/28,3歳以上1000万下,1300,ダ,1000万,8.2勝
2009/11/28,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/11/28,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/11/28,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/11/28,障害3歳以上未勝利,2910,障,未勝利,o.未勝利
2009/11/28,2歳新馬,1200,ダ,新馬,o.未勝利
2009/11/28,2歳新馬,2000,芝,新馬,o.未勝利
2009/11/28,3歳以上500万下,1600,芝,500万,9.1勝
2009/11/28,3歳以上1000万下,1200,ダ,1000万,8.2勝
2009/11/28,京都2歳S(OP),2000,芝,OP,6.OP
2009/11/28,醍醐S(1600万下),1200,芝,1600万,7.3勝
2009/11/28,京阪杯(G3),1200,芝,G3,3.G3
2009/11/28,3歳以上1000万下,1400,ダ,1000万,8.2勝
2009/11/22,2歳未勝利,1150,ダ,未勝利,o.未勝利
2009/11/22,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/22,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/22,2歳未勝利,1800,芝,未勝利,o.未勝利
2009/11/22,3歳以上500万下,1200,芝,500万,9.1勝
2009/11/22,3歳以上500万下,1150,ダ,500万,9.1勝
2009/11/22,3歳以上500万下,1200,芝,500万,9.1勝
2009/11/22,3歳以上500万下,2000,芝,500万,9.1勝
2009/11/22,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/22,福島2歳S(OP),1200,芝,OP,6.OP
2009/11/22,福島放送賞(1000万下),1700,ダ,1000万,8.2勝
2009/11/22,霊山特別(500万下),2600,芝,500万,9.1勝
2009/11/22,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/11/22,2歳未勝利,1600,ダ,未勝利,o.未勝利
2009/11/22,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/11/22,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2009/11/22,2歳新馬,1400,芝,新馬,o.未勝利
2009/11/22,2歳新馬,1800,芝,新馬,o.未勝利
2009/11/22,2歳500万下,1400,芝,500万,9.1勝
2009/11/22,3歳以上500万下,1300,ダ,500万,9.1勝
2009/11/22,tvk賞(1000万下),1800,芝,1000万,8.2勝
2009/11/22,奥多摩S(1600万下),1400,芝,1600万,7.3勝
2009/11/22,霜月S(OP),1400,ダ,OP,6.OP
2009/11/22,3歳以上1000万下,1600,ダ,1000万,8.2勝
2009/11/22,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/11/22,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/11/22,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/11/22,2歳新馬,1400,芝,新馬,o.未勝利
2009/11/22,2歳新馬,1800,芝,新馬,o.未勝利
2009/11/22,3歳以上500万下,1400,ダ,500万,9.1勝
2009/11/22,3歳以上1000万下,1800,ダ,1000万,8.2勝
2009/11/22,もちの木賞(500万下),1800,ダ,500万,9.1勝
2009/11/22,宝ケ池特別(1000万下),1400,芝,1000万,8.2勝
2009/11/22,修学院S(1600万下),2000,芝,1600万,7.3勝
2009/11/22,マイルチャンピオンS(G1),1600,芝,G1,1.G1
2009/11/22,3歳以上1000万下,1400,ダ,1000万,8.2勝
2009/11/21,2歳新馬,1700,ダ,新馬,o.未勝利
2009/11/21,3歳以上500万下,1000,ダ,500万,9.1勝
2009/11/21,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/21,2歳未勝利,1200,芝,未勝利,o.未勝利
2009/11/21,3歳以上500万下,2000,芝,500万,9.1勝
2009/11/21,3歳以上500万下,1150,ダ,500万,9.1勝
2009/11/21,3歳以上500万下,2400,ダ,500万,9.1勝
2009/11/21,3歳以上500万下,1800,芝,500万,9.1勝
2009/11/21,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/21,みちのく特別(1000万下),1200,芝,1000万,8.2勝
2009/11/21,福島記念(G3),2000,芝,G3,3.G3
2009/11/21,岩谷特別(500万下),1200,芝,500万,9.1勝
2009/11/21,2歳未勝利,1300,ダ,未勝利,o.未勝利
2009/11/21,2歳未勝利,1400,芝,未勝利,o.未勝利
2009/11/21,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/11/21,2歳未勝利,2000,芝,未勝利,o.未勝利
2009/11/21,2歳新馬,1400,ダ,新馬,o.未勝利
2009/11/21,2歳新馬,1400,芝,新馬,o.未勝利
2009/11/21,3歳以上500万下,1600,ダ,500万,9.1勝
2009/11/21,秋陽ジャンプS(OP),3300,障,OP,6.OP
2009/11/21,国立特別(1000万下),1400,芝,1000万,8.2勝
2009/11/21,銀嶺S(1600万下),1400,ダ,1600万,7.3勝
2009/11/21,東京スポーツ杯2歳S(G3),1800,芝,G3,3.G3
2009/11/21,3歳以上1000万下,1400,ダ,1000万,8.2勝
2009/11/21,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/11/21,2歳未勝利,1400,芝,未勝利,o.未勝利
2009/11/21,2歳未勝利,2000,芝,未勝利,o.未勝利
2009/11/21,障害3歳以上未勝利,2910,障,未勝利,o.未勝利
2009/11/21,2歳新馬,1400,ダ,新馬,o.未勝利
2009/11/21,2歳新馬,1600,芝,新馬,o.未勝利
2009/11/21,2歳500万下,1400,芝,500万,9.1勝
2009/11/21,3歳以上500万下,1800,ダ,500万,9.1勝
2009/11/21,八瀬特別(1000万下),2400,芝,1000万,8.2勝
2009/11/21,貴船S(1600万下),1200,ダ,1600万,7.3勝
2009/11/21,トパーズS(OP),1800,ダ,OP,6.OP
2009/11/21,3歳以上1000万下,1800,芝,1000万,8.2勝
2009/11/15,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/15,2歳未勝利,1200,芝,未勝利,o.未勝利
2009/11/15,2歳未勝利,2000,芝,未勝利,o.未勝利
2009/11/15,3歳以上500万下,1150,ダ,500万,9.1勝
2009/11/15,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/15,3歳以上500万下,1200,芝,500万,9.1勝
2009/11/15,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/15,3歳以上500万下,1800,芝,500万,9.1勝
2009/11/15,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/15,須賀川特別(1000万下),1200,芝,1000万,8.2勝
2009/11/15,東北S(1600万下),1700,ダ,1600万,7.3勝
2009/11/15,伊達特別(500万下),2000,芝,500万,9.1勝
2009/11/15,2歳未勝利,1300,ダ,未勝利,o.未勝利
2009/11/15,2歳未勝利,1400,ダ,未勝利,o.未勝利
2009/11/15,2歳未勝利,1400,芝,未勝利,o.未勝利
2009/11/15,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2009/11/15,2歳新馬,1600,ダ,新馬,o.未勝利
2009/11/15,2歳新馬,1600,芝,新馬,o.未勝利
2009/11/15,3歳以上500万下,1400,ダ,500万,9.1勝
2009/11/15,3歳以上1000万下,2000,芝,1000万,8.2勝
2009/11/15,赤松賞(500万下),1600,芝,500万,9.1勝
2009/11/15,ノベンバーS(1600万下),1800,芝,1600万,7.3勝
2009/11/15,オーロC(OP),1400,芝,OP,6.OP
2009/11/15,3歳以上1000万下,1600,ダ,1000万,8.2勝
2009/11/15,2歳未勝利,1200,ダ,未勝利,o.未勝利
2009/11/15,2歳未勝利,1800,ダ,未勝利,o.未勝利
2009/11/15,2歳未勝利,1600,芝,未勝利,o.未勝利
2009/11/15,2歳新馬,1200,芝,新馬,o.未勝利
2009/11/15,2歳新馬,2000,芝,新馬,o.未勝利
2009/11/15,3歳以上500万下,1200,ダ,500万,9.1勝
2009/11/15,3歳以上1000万下,1900,ダ,1000万,8.2勝
2009/11/15,黄菊賞(500万下),1800,芝,500万,9.1勝
2009/11/15,嵯峨野特別(1000万下),2000,芝,1000万,8.2勝
2009/11/15,ドンカスターS(1600万下),1800,ダ,1600万,7.3勝
2009/11/15,エリザベス女王杯(G1),2200,芝,G1,1.G1
2009/11/15,3歳以上500万下,1400,ダ,500万,9.1勝
2009/11/14,3歳以上500万下,1700,ダ,500万,9.1勝
2009/11/14,2歳未勝利,1200,芝,未勝利,o.未勝利
2009/11/14,2歳新馬,1200,芝,新馬,o.未勝利
2009/11/14,3歳以上500万下,1000,ダ,500万,9.1勝
